rep_id,omega,gamma,beta,alpha_loss,c,convergence,rmse,mae,runtime
1,0.17016720421521364,0.4919976175803728,0.48673154506990507,1.1033102395328045,1.0621470793209538,True,0.14604621756675829,0.1157012064019963,230.77550101280212
2,0.19296127794502205,0.15773435660491653,0.6495311304138238,-0.7002767119287353,1.236010227521021,True,0.15822157666012437,0.15726132936892656,144.49349689483643
3,0.07662312843540314,0.12754442591619797,0.8714553603931007,1.0094484760184184,0.8827407080781078,True,0.12452452599158195,0.11382990692553938,62.995497941970825
4,0.07720233411257006,0.10735569598676556,0.8588837458533469,0.9510688890859151,1.2129750249657416,True,0.14101621996590316,0.14015005657327606,52.14166498184204
5,0.12834964390479103,3.165851554049604e-07,0.7704975988389864,-0.39478301414188954,5.063256090947601,True,0.21390672104868702,0.20785861999232252,99.04496502876282
6,0.13097028377986913,0.20677619480053056,0.7922237307219775,0.5950332543253709,0.6329335353915401,True,0.15196308302458356,0.10978718388589744,155.5112907886505
7,0.22348884682050163,0.6566339603782541,0.3414474685224041,1.1528910205201692,1.410329015670947,True,0.12494873899676201,0.09256581224070862,288.4688310623169
8,0.1099054089362943,0.21253495643910503,0.7864580620895076,-5.509018411062938,9.999998194658076,True,0.1735640861040338,0.1670527105346793,126.70028305053711
9,0.06465249947057093,0.11832223404056286,0.8806777121681044,1.07167788133339,0.9909326471511319,True,0.11079059225456715,0.10321512109908625,81.65235209465027
10,0.07700996585249434,0.12313572698072167,0.8758641224722272,1.0347367103942138,0.8238111918065218,True,0.139363343010521,0.1242309592949874,49.692492723464966
11,0.06761838291217534,0.11574043245163743,0.8832548169324471,1.0256308263250105,1.0770903112606396,True,0.14008075528507433,0.13620886878580848,37.43211007118225
12,0.10776172222688919,0.12227391513786728,0.8154993422141601,0.8781341020300157,0.8232290955217114,True,0.1329892465702756,0.12430898642239945,88.49518203735352
13,0.07243742448412706,0.11129347898721254,0.8651856916399502,0.9908917168322503,1.1419220238254595,True,0.12450587373042846,0.12266617224542956,21.933488130569458
14,0.07320122548443887,0.11105357919973169,0.8692717692814367,0.9919157113524424,1.1447111212162606,True,0.13857355866278293,0.13685675855937415,22.72695779800415
15,0.1558998000729572,0.43616121946997227,0.5614986755618985,1.0480330418438435,1.1482023020066068,True,0.10612749261467472,0.0794395525529132,258.0883700847626
16,0.12318977233005676,0.042740585365539416,0.7605207801629124,0.6807990716533686,1.6789014981269414,True,0.1623053854268257,0.15811393011624522,46.985795736312866
17,0.15392539534025734,0.09902805184905444,0.7158625370893048,0.37911012871970634,0.8417848244300092,True,0.13053601649201874,0.12900451575713587,168.62090706825256
18,0.06804356378468712,0.1152206260286555,0.8826440038424843,1.1131747745284766,0.8585503133856454,True,0.11962484207396207,0.10544525430160906,76.25400495529175
19,0.07560093492422035,0.1178611074806449,0.8678335175355,1.098495798809124,0.8044749563693216,True,0.12106495957409588,0.10415800734149722,91.8460762500763
20,0.0661450101709979,0.10341295469284645,0.8853804475561902,1.0652398992988517,0.7822548157012263,True,0.11219150529157018,0.0969035662970975,58.3145637512207
21,0.24549725240346976,0.11664140443906554,0.6088249114684134,0.16744189637696377,0.3917090919409687,True,0.1591544938455647,0.11426425507818924,156.5053219795227
22,0.2609813018266509,0.21271147898530907,0.5247924932620406,0.10855106186998112,9.99999237109862,True,0.20544006111863683,0.19977441390545866,76.6242139339447
23,0.060812755310410416,0.10499043831237923,0.8936032132619014,0.9869461632320362,1.364856329182305,True,0.1597653141912823,0.15849714055516692,77.09450602531433
24,0.16016699687247826,0.4576193125056327,0.5377724134808322,1.0465626946920816,1.0882374533689534,True,0.1244893135467996,0.09697822433645589,245.04253888130188
